id,x,y,z
137990,-1.57223,4.27183,3.67068
138176,-1.64076,4.26372,3.10999
138224,-1.21605,4.44258,3.25803
138472,-1.35109,4.86546,3.12984
138651,-1.17344,4.32452,3.8241
138838,-1.31076,4.93722,3.69237
139078,-1.287,4.14953,3.75084
139322,-1.5461,4.57712,3.98915
139429,-1.33882,4.59744,3.15006
139794,-1.49787,4.4028,2.60705
139949,-1.61991,4.44895,3.36663
140126,-1.61236,4.34083,3.17356
140303,-1.80439,4.30173,3.27273
140436,-1.27023,3.94321,2.93594
140636,-2.11634,4.57447,2.88768
140911,-0.990197,4.47037,3.10934
141180,-0.940573,4.40043,3.08146
141307,-1.30966,4.13388,3.24678
141570,-1.61967,4.85359,3.36739
141788,-1.5048,4.58631,3.39162
141946,-1.52008,4.73179,3.07074
142192,-1.61294,4.42478,3.23608
142315,-1.62334,4.27302,3.41828
142595,-1.69731,4.86082,3.51475
142756,-1.88774,4.2126,3.311
142939,-1.82236,4.59184,3.29156
143128,-1.47872,4.20485,2.9091
143318,-1.1485,4.65331,3.45375
143560,-2.22461,4.77535,3.48629
143758,-1.89985,4.91247,3.30109
143928,-1.23474,4.93871,3.04829
144024,-0.89746,4.48521,3.32201
144320,-1.75632,4.69563,3.71627
144472,-1.27279,4.96665,3.41925
144619,-1.48907,4.70431,3.15578
144938,-1.67406,4.54021,2.79978
145176,-1.31677,4.39192,2.91748
145221,-2.0422,4.36278,3.91298
145492,-0.884999,4.62582,3.31207
145645,-1.82573,4.64818,3.23206
145810,-1.19004,4.12956,3.08269
146061,-1.67564,4.25772,2.9273
146323,-1.61845,4.44564,2.873
146552,-1.71024,4.74006,3.41174
146694,-1.57424,4.71672,3.58338
